INEX_LD-20120412	discipline		bicycle sport disciplines
INEX_LD-20120412	bicycle sport		bicycle sport disciplines
INEX_LD-20120412	sport discipline		bicycle sport disciplines
INEX_LD-20120421	bicycle		bicycle holiday towns
INEX_LD-20120421	holiday		bicycle holiday towns
INEX_LD-20120421	town		bicycle holiday towns
INEX_LD-20120421	bicycle holiday		bicycle holiday towns
INEX_LD-20120421	holiday town		bicycle holiday towns
INEX_LD-20120422	bicycle		bicycle holiday nature
INEX_LD-20120422	holiday		bicycle holiday nature
INEX_LD-20120422	nature		bicycle holiday nature
INEX_LD-20120422	bicycle holiday		bicycle holiday nature
INEX_LD-20120422	holiday nature		bicycle holiday nature
INEX_LD-20120431	bicycle		bicycle benefits health
INEX_LD-20120431	benefit		bicycle benefits health
INEX_LD-20120431	health		bicycle benefits health
INEX_LD-20120431	bicycle benefit		bicycle benefits health
INEX_LD-20120431	benefit health		bicycle benefits health
INEX_LD-20120432	bicycle		bicycle benefits environment
INEX_LD-20120432	benefit		bicycle benefits environment
INEX_LD-20120432	environment		bicycle benefits environment
INEX_LD-20120432	bicycle benefit		bicycle benefits environment
INEX_LD-20120432	benefit environment		bicycle benefits environment
INEX_LD-20120511	female		female rock singers
INEX_LD-20120511	rock		female rock singers
INEX_LD-20120511	singe		female rock singers
INEX_LD-20120511	female rock		female rock singers
INEX_LD-20120511	rock singe		female rock singers
INEX_LD-20120512	south		south korean girl groups
INEX_LD-20120512	korea		south korean girl groups
INEX_LD-20120512	girl		south korean girl groups
INEX_LD-20120512	group		south korean girl groups
INEX_LD-20120512	south korea		south korean girl groups
INEX_LD-20120512	korea girl		south korean girl groups
INEX_LD-20120512	girl group		south korean girl groups
INEX_LD-20120521	electronic		electronic music genres
INEX_LD-20120521	music		electronic music genres
INEX_LD-20120521	genre		electronic music genres
INEX_LD-20120521	electronic music		electronic music genres
INEX_LD-20120521	music genre		electronic music genres
INEX_LD-20120522	digital		digital music notation formats
INEX_LD-20120522	music		digital music notation formats
INEX_LD-20120522	notation		digital music notation formats
INEX_LD-20120522	format		digital music notation formats
INEX_LD-20120522	digital music		digital music notation formats
INEX_LD-20120522	music notation		digital music notation formats
INEX_LD-20120522	notation format		digital music notation formats
INEX_LD-20120531	music		music conferences
INEX_LD-20120531	conference		music conferences
INEX_LD-20120531	music conference		music conferences
INEX_LD-20120532	intellectual		intellectual property rights lobby
INEX_LD-20120532	property		intellectual property rights lobby
INEX_LD-20120532	rights		intellectual property rights lobby
INEX_LD-20120532	lobby		intellectual property rights lobby
INEX_LD-20120532	intellectual property		intellectual property rights lobby
INEX_LD-20120532	property rights		intellectual property rights lobby
INEX_LD-20120532	rights lobby		intellectual property rights lobby
INEX_LD-2009022	szechwan		Szechwan dish food cuisine
INEX_LD-2009022	dish		Szechwan dish food cuisine
INEX_LD-2009022	food		Szechwan dish food cuisine
INEX_LD-2009022	cuisine		Szechwan dish food cuisine
INEX_LD-2009022	szechwan dish		Szechwan dish food cuisine
INEX_LD-2009022	dish food		Szechwan dish food cuisine
INEX_LD-2009022	food cuisine		Szechwan dish food cuisine
INEX_LD-2009039	roman		roman architecture
INEX_LD-2009039	architecture		roman architecture
INEX_LD-2009039	roman architecture		roman architecture
INEX_LD-2009053	finland		finland car industry manufacturer saab sisu
INEX_LD-2009053	car		finland car industry manufacturer saab sisu
INEX_LD-2009053	industry		finland car industry manufacturer saab sisu
INEX_LD-2009053	manufacturer		finland car industry manufacturer saab sisu
INEX_LD-2009053	saab		finland car industry manufacturer saab sisu
INEX_LD-2009053	sisu		finland car industry manufacturer saab sisu
INEX_LD-2009053	finland car		finland car industry manufacturer saab sisu
INEX_LD-2009053	car industry		finland car industry manufacturer saab sisu
INEX_LD-2009053	industry manufacturer		finland car industry manufacturer saab sisu
INEX_LD-2009053	manufacturer saab		finland car industry manufacturer saab sisu
INEX_LD-2009053	saab sisu		finland car industry manufacturer saab sisu
INEX_LD-2009061	france		france second world war normandy
INEX_LD-2009061	second		france second world war normandy
INEX_LD-2009061	world		france second world war normandy
INEX_LD-2009061	war		france second world war normandy
INEX_LD-2009061	normandy		france second world war normandy
INEX_LD-2009061	france second		france second world war normandy
INEX_LD-2009061	second world		france second world war normandy
INEX_LD-2009061	world war		france second world war normandy
INEX_LD-2009061	war normandy		france second world war normandy
INEX_LD-2009062	social		social network group selection
INEX_LD-2009062	network		social network group selection
INEX_LD-2009062	group		social network group selection
INEX_LD-2009062	selection		social network group selection
INEX_LD-2009062	social network		social network group selection
INEX_LD-2009062	network group		social network group selection
INEX_LD-2009062	group selection		social network group selection
INEX_LD-2009063	d		D-Day normandy invasion
INEX_LD-2009063	day		D-Day normandy invasion
INEX_LD-2009063	normandy		D-Day normandy invasion
INEX_LD-2009063	invasion		D-Day normandy invasion
INEX_LD-2009063	d day		D-Day normandy invasion
INEX_LD-2009063	day normandy		D-Day normandy invasion
INEX_LD-2009063	normandy invasion		D-Day normandy invasion
INEX_LD-2009074	web		web ranking scoring algorithm
INEX_LD-2009074	ranking		web ranking scoring algorithm
INEX_LD-2009074	score		web ranking scoring algorithm
INEX_LD-2009074	algorithm		web ranking scoring algorithm
INEX_LD-2009074	web ranking		web ranking scoring algorithm
INEX_LD-2009074	ranking score		web ranking scoring algorithm
INEX_LD-2009074	score algorithm		web ranking scoring algorithm
INEX_LD-2009096	eiffel		Eiffel
INEX_LD-2009111	europe		europe solar power facility
INEX_LD-2009111	solar		europe solar power facility
INEX_LD-2009111	power		europe solar power facility
INEX_LD-2009111	facility		europe solar power facility
INEX_LD-2009111	europe solar		europe solar power facility
INEX_LD-2009111	solar power		europe solar power facility
INEX_LD-2009111	power facility		europe solar power facility
INEX_LD-2009115	virtual		virtual museums
INEX_LD-2009115	museum		virtual museums
INEX_LD-2009115	virtual museum		virtual museums
INEX_LD-2010004	indian		Indian food
INEX_LD-2010004	food		Indian food
INEX_LD-2010004	indian food		Indian food
INEX_LD-2010014	composer		composer museum
INEX_LD-2010014	museum		composer museum
INEX_LD-2010014	composer museum		composer museum
INEX_LD-2010019	gallo		gallo roman architecture in paris
INEX_LD-2010019	roman		gallo roman architecture in paris
INEX_LD-2010019	architecture		gallo roman architecture in paris
INEX_LD-2010019	paris		gallo roman architecture in paris
INEX_LD-2010019	gallo roman		gallo roman architecture in paris
INEX_LD-2010019	roman architecture		gallo roman architecture in paris
INEX_LD-2010019	architecture paris		gallo roman architecture in paris
INEX_LD-2010020	electricity		electricity source in France
INEX_LD-2010020	source		electricity source in France
INEX_LD-2010020	france		electricity source in France
INEX_LD-2010020	electricity source		electricity source in France
INEX_LD-2010020	source france		electricity source in France
INEX_LD-2010037	social		social network API
INEX_LD-2010037	network		social network API
INEX_LD-2010037	api		social network API
INEX_LD-2010037	social network		social network API
INEX_LD-2010037	network api		social network API
INEX_LD-2010043	list		List of films from the surrealist category
INEX_LD-2010043	film		List of films from the surrealist category
INEX_LD-2010043	surrealist		List of films from the surrealist category
INEX_LD-2010043	category		List of films from the surrealist category
INEX_LD-2010043	list film		List of films from the surrealist category
INEX_LD-2010043	film surrealist		List of films from the surrealist category
INEX_LD-2010043	surrealist category		List of films from the surrealist category
INEX_LD-2010057	einstein		Einstein Relativity theory
INEX_LD-2010057	relativity		Einstein Relativity theory
INEX_LD-2010057	theory		Einstein Relativity theory
INEX_LD-2010057	einstein relativity		Einstein Relativity theory
INEX_LD-2010057	relativity theory		Einstein Relativity theory
INEX_LD-2010069	summer		summer flowers
INEX_LD-2010069	flower		summer flowers
INEX_LD-2010069	summer flower		summer flowers
INEX_LD-2010100	house		house concrete wood
INEX_LD-2010100	concrete		house concrete wood
INEX_LD-2010100	wood		house concrete wood
INEX_LD-2010100	house concrete		house concrete wood
INEX_LD-2010100	concrete wood		house concrete wood
INEX_LD-2010106	organic		organic food advantages disadvantages
INEX_LD-2010106	food		organic food advantages disadvantages
INEX_LD-2010106	advantage		organic food advantages disadvantages
INEX_LD-2010106	disadvantage		organic food advantages disadvantages
INEX_LD-2010106	organic food		organic food advantages disadvantages
INEX_LD-2010106	food advantage		organic food advantages disadvantages
INEX_LD-2010106	advantage disadvantage		organic food advantages disadvantages
INEX_LD-2012301	niagara		Niagara falls origin lake
INEX_LD-2012301	falls		Niagara falls origin lake
INEX_LD-2012301	origin		Niagara falls origin lake
INEX_LD-2012301	lake		Niagara falls origin lake
INEX_LD-2012301	niagara falls		Niagara falls origin lake
INEX_LD-2012301	falls origin		Niagara falls origin lake
INEX_LD-2012301	origin lake		Niagara falls origin lake
INEX_LD-2012303	valley		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	fever		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	fungal		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	infection		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	san		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	joaquin		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	valley fever		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	fever fungal		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	fungal infection		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	infection san		 Valley fever fungal infection San Joaquin
INEX_LD-2012303	san joaquin		 Valley fever fungal infection San Joaquin
INEX_LD-2012305	north		North Dakota's lowest river of another colour
INEX_LD-2012305	dakota		North Dakota's lowest river of another colour
INEX_LD-2012305	lowest		North Dakota's lowest river of another colour
INEX_LD-2012305	river		North Dakota's lowest river of another colour
INEX_LD-2012305	colour		North Dakota's lowest river of another colour
INEX_LD-2012305	north dakota		North Dakota's lowest river of another colour
INEX_LD-2012305	dakota lowest		North Dakota's lowest river of another colour
INEX_LD-2012305	lowest river		North Dakota's lowest river of another colour
INEX_LD-2012305	river colour		North Dakota's lowest river of another colour
INEX_LD-2012307	july		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	1850		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	president		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	die		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	millard		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	fillmore		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	sworn		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	following		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	day		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	july 1850		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	1850 president		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	president die		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	die millard		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	millard fillmore		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	fillmore sworn		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	sworn following		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012307	following day		 July, 1850  president died Millard Fillmore sworn following day
INEX_LD-2012309	resident		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	small		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	island		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	city		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	state		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	malay		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	peninsula		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	china		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	resident small		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	small island		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	island city		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	city state		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	state malay		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	malay peninsula		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012309	peninsula china		residents small island city-state  Malay Peninsula Chinese
INEX_LD-2012311	john		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	lennon		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	yoko		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	ono		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	album		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	start		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	john lennon		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	lennon yoko		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	yoko ono		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	ono album		John Lennon Yoko Ono album Starting Over
INEX_LD-2012311	album start		John Lennon Yoko Ono album Starting Over
INEX_LD-2012313	john		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	turturro		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	1991		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	coen		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	brother		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	film		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	john turturro		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	turturro 1991		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	1991 coen		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	coen brother		John Turturro 1991 Coen Brothers film
INEX_LD-2012313	brother film		John Turturro 1991 Coen Brothers film
INEX_LD-2012315	baguio		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	quezon		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	city		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	manila		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	official		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	independence		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	1945		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	baguio quezon		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	quezon city		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	city manila		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	manila official		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	official independence		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012315	independence 1945		Baguio Quezon City  Manila official independence 1945
INEX_LD-2012317	daggeroso		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	inclined		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	use		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	dagger		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	novel		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	son		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	lovers		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	daggeroso inclined		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	inclined use		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	use dagger		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	dagger novel		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	novel son		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012317	son lovers		daggeroso inclined to use a dagger novel Sons and Lovers
INEX_LD-2012318	direct		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	bela		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	glen		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	glenda		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	bride		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	monster		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	plan		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	9		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	outer		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	space		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	direct bela		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	bela glen		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	glen glenda		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	glenda bride		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	bride monster		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	monster plan		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	plan 9		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	9 outer		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012318	outer space		Directed Bela Glen Glenda Bride Monster Plan 9 Outer Space
INEX_LD-2012319	1994		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	short		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	story		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	collection		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	alice		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	munro		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	open		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	1994 short		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	short story		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	story collection		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	collection alice		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	alice munro		 1994 short story collection Alice Munro is Open
INEX_LD-2012319	munro open		 1994 short story collection Alice Munro is Open
INEX_LD-2012321	asia		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	port		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	state		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	city		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	sir		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	stamford		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	raffle		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	asia port		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	port state		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	state city		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	city sir		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	sir stamford		Asian port state-city Sir Stamford Raffles
INEX_LD-2012321	stamford raffle		Asian port state-city Sir Stamford Raffles
INEX_LD-2012323	large		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	glacier		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	island		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	nation		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	langjokull		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	hofsjokull		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	vatnajokull		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	large glacier		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	glacier island		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	island nation		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	nation langjokull		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	langjokull hofsjokull		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012323	hofsjokull vatnajokull		Large glaciers island nation Langjokull Hofsjokull Vatnajokull
INEX_LD-2012325	successor		successor James G. Blaine studied law
INEX_LD-2012325	james		successor James G. Blaine studied law
INEX_LD-2012325	g		successor James G. Blaine studied law
INEX_LD-2012325	blaine		successor James G. Blaine studied law
INEX_LD-2012325	studied		successor James G. Blaine studied law
INEX_LD-2012325	law		successor James G. Blaine studied law
INEX_LD-2012325	successor james		successor James G. Blaine studied law
INEX_LD-2012325	james g		successor James G. Blaine studied law
INEX_LD-2012325	g blaine		successor James G. Blaine studied law
INEX_LD-2012325	blaine studied		successor James G. Blaine studied law
INEX_LD-2012325	studied law		successor James G. Blaine studied law
INEX_LD-2012327	beloved		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	author		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	africa		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	america		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	nobel		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	prize		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	literature		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	beloved author		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	author africa		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	africa america		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	america nobel		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	nobel prize		Beloved author African-American Nobel Prize Literature
INEX_LD-2012327	prize literature		Beloved author African-American Nobel Prize Literature
INEX_LD-2012329	sweden		Sweden Iceland currency
INEX_LD-2012329	iceland		Sweden Iceland currency
INEX_LD-2012329	currency		Sweden Iceland currency
INEX_LD-2012329	sweden iceland		Sweden Iceland currency
INEX_LD-2012329	iceland currency		Sweden Iceland currency
INEX_LD-2012331	seoul		Seoul Korea river name ethnic group China
INEX_LD-2012331	korea		Seoul Korea river name ethnic group China
INEX_LD-2012331	river		Seoul Korea river name ethnic group China
INEX_LD-2012331	name		Seoul Korea river name ethnic group China
INEX_LD-2012331	ethnic		Seoul Korea river name ethnic group China
INEX_LD-2012331	group		Seoul Korea river name ethnic group China
INEX_LD-2012331	china		Seoul Korea river name ethnic group China
INEX_LD-2012331	seoul korea		Seoul Korea river name ethnic group China
INEX_LD-2012331	korea river		Seoul Korea river name ethnic group China
INEX_LD-2012331	river name		Seoul Korea river name ethnic group China
INEX_LD-2012331	name ethnic		Seoul Korea river name ethnic group China
INEX_LD-2012331	ethnic group		Seoul Korea river name ethnic group China
INEX_LD-2012331	group china		Seoul Korea river name ethnic group China
INEX_LD-2012333	prime		Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term
INEX_LD-2012333	minister		Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term
INEX_LD-2012333	canada		Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term
INEX_LD-2012333	nickname		Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term
INEX_LD-2012333	silver		Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term
INEX_LD-2012333	tongue		Prime minister Canada nicknamed Silver-Tongued Laurier longest unbroken term
